date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-12-29,9.4,8.4,10.5,22,,210,12,,1019.9,
2022-12-30,11.3,9.4,12.3,8.5,,213,19.5,,1019.4,
2022-12-31,9.4,6.2,12.7,1.5,,190,15.4,,1021.1,
2023-01-01,9.9,7.2,11.8,19.8,,196,18.1,,1017.5,
2023-01-02,4.6,0,9,0,,269,5.6,,1026.4,
2023-01-03,2.9,-0.8,9,0,,322,3.8,,1033.2,
2023-01-04,3.4,-1,9.8,0,,32,4.5,,1036,
2023-01-05,3.2,0,8.9,0,,55,3.8,,1032.1,
2023-01-06,1.8,-1.4,6.9,0,,50,4,,1028.2,
2023-01-07,7.1,2.6,9.4,8.2,,207,14.6,,1018.9,
2023-01-08,9.1,7.3,11.8,22.2,,236,18.2,,1014.6,
2023-01-09,5.5,2.1,8.6,0,,262,12.6,,1026.3,
2023-01-10,5.8,0.9,9.2,0.7,,230,9.2,,1029.3,
2023-01-11,7.9,2.5,11.9,2.1,,287,11.1,,1029.5,
2023-01-12,4.2,-0.1,9.1,0,,267,9.7,,1030.8,
2023-01-13,5.5,2.1,10.6,0,,243,6.8,,1029.9,
2023-01-14,7.6,3.7,10.9,0,,229,13.1,,1026.1,
2023-01-15,5.6,3,8.8,1.1,,268,19,,1025.3,
2023-01-16,8,4.2,10,13.7,,260,32.6,,1012.5,
2023-01-17,4,0.6,8.7,4.6,,270,28.1,,1005.2,
2023-01-18,2.3,0.5,4.5,0,,289,23.4,,1014.6,
2023-01-19,3.7,0,8.4,3.4,,247,23,,1021,
2023-01-20,8.2,6.6,10.1,0,,284,15.8,,1021.5,
2023-01-21,7.4,1.8,11.1,0.1,,16,13.1,,1024.4,
2023-01-22,1.7,-2.9,6.3,0,,55,9.4,,1031.1,
2023-01-23,0.1,-4.3,6.9,0,,27,8.4,,1029.5,
2023-01-24,0.7,-3.1,6.4,0,,45,13.2,,1029,
2023-01-25,0.4,-3.5,6.8,0,,50,8.7,,1031.4,
2023-01-26,-0.3,-3.5,4.8,1.4,,303,7.4,,1025.9,
2023-01-27,1.2,-2.8,7.1,0,,348,10.5,,1023.8,
2023-01-28,0.6,-4.5,8.7,0,,28,12.8,,1026.4,
2023-01-29,0.2,-2.7,6.6,0,,57,13.3,,1028.9,
2023-01-30,0.1,-3.6,5.9,0,,46,10.5,,1032.1,
2023-01-31,0.9,-3.3,7.9,0,,34,7.5,,1032.9,
